date,state,positive,probableCases,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,deathConfirmedIncrease,totalTestsViralIncrease,positiveCasesViralIncrease,positiveIncrease7d,positiveCasesViralIncrease7d,deathIncrease7d,inIcuCurrently7d,onVentilatorCurrently7d,deathConfirmedIncrease7d,dPositiveIncrease7d,dPositiveCasesViralIncrease7d,dDeathIncrease7d,dInIcuCurrently7d,dOnVentilatorCurrently7d,dDeathConfirmedIncrease7d
2020-05-03,MA,68087,NA,246559,NA,386680,3617,6507,904,NA,NA,NA,NA,A,5/3/2020 16:00,2020-05-03T16:00:00Z,05/03 12:00,4004,6507,2020-05-03T16:00:00Z,386680,82450,NA,68087,4004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1824,13828,314646,totalTestsViral,6462,314646,158,129,8fbc9bc93d1212d800592458e50e07d331d6a69c,0,0,0,0,0,NA,NA,6462,1824,1878.4285714285713,NA,157.85714285714286,982.5714285714286,NA,NA,-0.13024209551527988,NA,0.46746347941567046,-0.055219780219780246,NA,NA
2020-05-04,MA,69087,NA,255181,NA,402124,3539,6622,908,NA,NA,NA,NA,A,5/4/2020 12:00,2020-05-04T12:00:00Z,05/04 08:00,4090,6622,2020-05-04T12:00:00Z,402124,85160,NA,69087,4090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1000,8622,324268,totalTestsViral,15444,324268,86,115,0c3fb1352ce137d6a4ce0317704b1e8b0060d724,0,0,0,0,0,NA,86,15444,1000,1803.5714285714287,NA,155.28571428571428,956.7142857142857,NA,NA,-0.1609065532367403,NA,0.5528571428571423,-0.09279328095367123,NA,NA
2020-05-05,MA,70271,NA,263078,NA,418137,3542,6831,914,NA,NA,NA,NA,A,5/5/2020 12:00,2020-05-05T12:00:00Z,05/05 08:00,4212,6831,2020-05-05T12:00:00Z,418137,87665,NA,70271,4212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1184,7897,333349,totalTestsViral,16013,333349,122,209,b6527052f618319740a568e63e3e351270449d08,0,0,0,0,0,NA,122,16013,1184,1709.857142857143,NA,151.28571428571428,943.7142857142857,NA,NA,-0.20913175631029457,NA,0.5042613636363642,-0.1008574928542263,NA,NA
2020-05-06,MA,72025,NA,267614,NA,434822,3564,7080,922,NA,NA,NA,NA,A,5/6/2020 12:00,2020-05-06T12:00:00Z,05/06 08:00,4420,7080,2020-05-06T12:00:00Z,434822,90148,NA,72025,4420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1754,4536,339639,totalTestsViral,16685,339639,208,249,02866d7bc1b35684feec1f035e66d0226add2d20,0,0,0,0,0,NA,208,16685,1754,1680,1680,145,931,NA,NA,-0.23397602918186566,NA,0.2561881188118804,-0.10823754789271989,NA,NA
2020-05-07,MA,73721,NA,277911,NA,451913,3436,7237,852,NA,NA,NA,NA,A,5/7/2020 12:00,2020-05-07T12:00:00Z,05/07 08:00,4552,7237,2020-05-07T12:00:00Z,451913,92617,NA,73721,4552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1696,10297,351632,totalTestsViral,17091,351632,132,157,f699022122579fbdf9dfbb9d45c42c984befcb64,0,0,0,0,0,NA,132,17091,1696,1645.142857142857,1645.142857142857,141.42857142857142,909.7142857142857,NA,NA,-0.18975585731372635,NA,0.24842370744010034,-0.12467353951889981,NA,NA
2020-05-08,MA,75333,NA,290690,NA,468858,3349,7434,826,NA,NA,NA,NA,A,5/8/2020 10:00,2020-05-08T10:00:00Z,05/08 06:00,4702,7434,2020-05-08T10:00:00Z,468858,94841,NA,75333,4702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1612,12779,366023,totalTestsViral,16945,366023,150,197,4264aa027f5d0724e884a576620ae22e42735355,0,0,0,0,0,NA,150,16945,1612,1574.5714285714287,1574.5714285714287,140.85714285714286,892.4285714285714,NA,NA,-0.17388697346724624,NA,0.17520858164481434,-0.13091263216471882,NA,NA
2020-05-09,MA,76743,NA,299794,NA,476546,3229,7551,814,NA,NA,NA,NA,A,5/9/2020 12:00,2020-05-09T12:00:00Z,05/09 08:00,4840,7551,2020-05-09T12:00:00Z,476546,95866,NA,76743,4840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1410,9104,376537,totalTestsViral,7688,376537,138,117,5d18cd8db1a45bcc5fba2e62bc3e945af6b763c6,0,0,0,0,0,NA,138,7688,1410,1497.142857142857,1497.142857142857,142,877.1428571428571,NA,NA,-0.1885404568331398,NA,0.02579979360165119,-0.1292015316976315,NA,NA
2020-05-10,MA,77793,NA,310596,NA,481105,3128,7617,810,NA,NA,NA,NA,A,5/10/2020 10:00,2020-05-10T10:00:00Z,05/10 06:00,4979,7617,2020-05-10T10:00:00Z,481105,96540,NA,77793,4979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1050,10802,388389,totalTestsViral,4559,388389,139,66,0324edd7e7a3d6ec3aa70b5f1881db7f2db97e54,0,0,0,0,0,NA,139,4559,1050,1386.5714285714287,1386.5714285714287,139.28571428571428,863.7142857142857,NA,139.28571428571428,-0.2618450072248838,NA,-0.1176470588235291,-0.12096539691770891,NA,NA
2020-05-11,MA,78462,NA,316266,NA,496747,3102,7732,813,NA,NA,NA,NA,A,5/11/2020 10:00,2020-05-11T10:00:00Z,05/11 06:00,5108,7732,2020-05-11T10:00:00Z,496747,98664,NA,78462,5108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,669,5670,394728,totalTestsViral,15642,394728,129,115,d122e78d7e22b179c22fb1188156bec5eaff69dd,0,0,0,0,0,NA,129,15642,669,1339.2857142857142,1339.2857142857142,145.42857142857142,850.1428571428571,NA,145.42857142857142,-0.2574257425742579,NA,-0.06347746090156425,-0.1113931611169181,NA,NA
2020-05-12,MA,79332,NA,322164,NA,514106,3127,7842,818,NA,NA,NA,NA,A+,5/12/2020 10:00,2020-05-12T10:00:00Z,05/12 06:00,5141,7842,2020-05-12T10:00:00Z,514106,100934,NA,79332,5141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,870,5898,401496,totalTestsViral,17359,401496,33,110,886c3ba095fe96cfe6abad347c4f6b21fe2c96b4,0,0,0,0,0,NA,33,17359,870,1294.4285714285713,1294.4285714285713,132.71428571428572,836.4285714285714,NA,132.71428571428572,-0.24296098253822407,NA,-0.1227573182247399,-0.11368452921586458,NA,NA
2020-05-13,MA,80497,NA,329535,NA,532028,3101,8032,794,NA,NA,NA,NA,A+,5/13/2020 10:00,2020-05-13T10:00:00Z,05/13 06:00,5315,8032,2020-05-13T10:00:00Z,532028,103043,NA,80497,5315,NA,NA,401496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1165,7371,410032,totalTestsViral,17922,410032,174,190,9562261642206a264f3c43af165a7061fd1a68b2,0,0,0,0,0,NA,174,17922,1165,1210.2857142857142,1210.2857142857142,127.85714285714286,818.1428571428571,NA,127.85714285714286,-0.2795918367346938,-0.2795918367346938,-0.11822660098522153,-0.1212214208991872,NA,NA
2020-05-14,MA,82182,NA,342179,NA,549405,2859,8207,781,NA,NA,NA,NA,A+,5/13/2020 10:00,2020-05-13T10:00:00Z,05/13 06:00,5482,8207,2020-05-13T10:00:00Z,549405,105126,NA,82182,5382,NA,NA,410032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1685,12644,424361,totalTestsViral,17377,424361,167,175,36f7897ff12b27b6d813e9ed73c88d48a760e9f3,0,0,0,0,0,NA,67,17377,1685,1208.7142857142858,1208.7142857142858,132.85714285714286,808,NA,118.57142857142857,-0.26528308440430737,-0.26528308440430737,-0.06060606060606011,-0.11180904522613111,NA,NA
2020-05-15,MA,83421,NA,352258,NA,567173,2767,8314,749,NA,NA,NA,NA,A+,5/14/2020 10:00,2020-05-14T10:00:00Z,05/14 06:00,5592,8314,2020-05-14T10:00:00Z,567173,106978,NA,83421,5592,NA,NA,435679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1239,10079,435679,totalTestsViral,17768,435679,110,107,8097af37f7a7c9301c39026a5dbcf15f55aa7ecd,0,0,0,0,0,NA,210,17768,1239,1155.4285714285713,1155.4285714285713,127.14285714285714,797,NA,127.14285714285714,-0.26619488296134974,-0.26619488296134974,-0.09736308316430009,-0.10693132703697794,NA,NA
2020-05-16,MA,84933,NA,363156,NA,576513,2692,8456,747,NA,NA,NA,NA,A+,5/16/2020 10:00,2020-05-16T10:00:00Z,05/16 06:00,5705,8456,2020-05-16T10:00:00Z,576513,108011,NA,84933,5705,NA,NA,448089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1512,10898,448089,totalTestsViral,9340,448089,113,142,db10e68dea3b6f0c733a7158ae33720d97332f01,0,0,0,0,0,NA,113,9340,1512,1170,1170,123.57142857142857,787.4285714285714,NA,123.57142857142857,-0.21851145038167907,-0.21851145038167907,-0.12977867203219295,-0.10228013029315919,NA,NA
2020-05-17,MA,86010,NA,374816,NA,582368,2597,8539,702,NA,NA,NA,NA,A+,5/17/2020 10:00,2020-05-17T10:00:00Z,05/17 06:00,5797,8539,2020-05-17T10:00:00Z,582368,108607,NA,86010,5797,NA,NA,460826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1077,11660,460826,totalTestsViral,5855,460826,92,83,f12fd6e40c69f702ea22b62da8e8417e2211bbdc,0,0,0,0,0,NA,92,5855,1077,1173.857142857143,1173.857142857143,116.85714285714286,772,NA,116.85714285714286,-0.15341026169379768,-0.15341026169379768,-0.16102564102564076,-0.10618590803837202,NA,-0.16102564102564076
2020-05-18,MA,87052,NA,382147,NA,599958,2533,8621,674,NA,NA,NA,NA,A+,5/17/2020 10:00,2020-05-17T10:00:00Z,05/17 06:00,5862,8621,2020-05-17T10:00:00Z,599958,110751,NA,87052,5862,NA,NA,469199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1042,7331,469199,totalTestsViral,17590,469199,65,82,3eb66e4d709ee1c6fe19641c2fdb0d7f14d59f1c,0,0,0,0,0,NA,65,17590,1042,1227.142857142857,1227.142857142857,107.71428571428571,752.1428571428571,NA,107.71428571428571,-0.08373333333333355,-0.08373333333333355,-0.2593320235756382,-0.11527474374054747,NA,-0.2593320235756382
2020-05-19,MA,87925,NA,389015,NA,616647,2472,8766,672,NA,NA,NA,NA,A+,5/19/2020 10:00,2020-05-19T10:00:00Z,05/19 06:00,5938,8766,2020-05-19T10:00:00Z,616647,112611,NA,87925,5938,NA,NA,476940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,873,6868,476940,totalTestsViral,16689,476940,76,145,fc16270efff9f64000510a3e38e20faaf4e567e6,0,0,0,0,0,NA,76,16689,873,1227.5714285714287,1227.5714285714287,113.85714285714286,731.2857142857143,NA,113.85714285714286,-0.05164992826398829,-0.05164992826398829,-0.14208826695371402,-0.12570452604611404,NA,-0.14208826695371402
2020-05-20,MA,88970,NA,400983,NA,633557,2518,8897,675,NA,NA,NA,NA,A,5/20/2020 10:00,2020-05-20T10:00:00Z,05/20 06:00,6066,8897,2020-05-20T10:00:00Z,633557,114290,NA,88970,6066,NA,NA,489953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1045,11968,489953,totalTestsViral,16910,489953,128,131,4dd865b3cb545a2132ccbac2d9483993830423ff,0,0,0,0,0,NA,128,16910,1045,1210.4285714285713,1210.4285714285713,107.28571428571429,714.2857142857143,NA,107.28571428571429,1.1803588290781875e-4,1.1803588290781875e-4,-0.16089385474860296,-0.12694255281997546,NA,-0.16089385474860296
2020-05-21,MA,90084,NA,411402,NA,649501,2396,9040,647,NA,NA,NA,NA,A,5/21/2020 10:00,2020-05-21T10:00:00Z,05/21 06:00,6148,9040,2020-05-21T10:00:00Z,649501,115960,NA,90084,6148,NA,NA,501486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1114,10419,501486,totalTestsViral,15944,501486,82,143,c7e84722ad10f4168fe20a15a2a836ff4e70356b,0,0,0,0,0,NA,82,15944,1114,1128.857142857143,1128.857142857143,95.14285714285714,695.1428571428571,NA,109.42857142857143,-0.06606784068077065,-0.06606784068077065,-0.28387096774193576,-0.13967468175388964,NA,-0.07710843373494047
2020-05-22,MA,90889,NA,420755,NA,664312,2323,9162,628,NA,NA,NA,NA,A,5/22/2020 10:00,2020-05-22T10:00:00Z,05/22 06:00,6228,9162,2020-05-22T10:00:00Z,664312,117464,NA,90889,6228,NA,NA,511644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,805,9353,511644,totalTestsViral,14811,511644,80,122,571b183748e7c591731c894a0387e1e87f5bc431,0,0,0,0,0,NA,80,14811,805,1066.857142857143,1066.857142857143,90.85714285714286,677.8571428571429,NA,90.85714285714286,-0.0766567754698323,-0.0766567754698323,-0.28539325842696617,-0.1494891557626814,NA,-0.28539325842696617
2020-05-23,MA,91662,NA,429324,NA,671024,2237,9260,610,NA,NA,NA,NA,A,5/23/2020 10:00,2020-05-23T10:00:00Z,05/23 06:00,6304,9260,2020-05-23T10:00:00Z,671024,118092,NA,91662,6304,NA,NA,520986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,773,8569,520986,totalTestsViral,6712,520986,76,98,523c39373e88c2f8e9a2cf0d6d2093a52a2d8a70,0,0,0,0,0,NA,76,6712,773,961.2857142857143,961.2857142857143,85.57142857142857,658.2857142857143,NA,85.57142857142857,-0.17838827838827886,-0.17838827838827886,-0.3075144508670524,-0.16400580551523936,NA,-0.3075144508670524
2020-05-24,MA,92675,NA,439698,NA,676583,2169,9308,558,NA,NA,NA,NA,A,5/24/2020 10:00,2020-05-24T10:00:00Z,05/24 06:00,6372,9308,2020-05-24T10:00:00Z,676583,118601,NA,92675,6372,NA,NA,532373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1013,10374,532373,totalTestsViral,5559,532373,68,48,2a93a479465ca3f12ca09f79d840fcfa19e89065,0,0,0,0,0,NA,68,5559,1013,952.1428571428571,952.1428571428571,82.14285714285714,637.7142857142857,NA,82.14285714285714,-0.18887671899720138,-0.18887671899720138,-0.2970660146699269,-0.17394522575869753,NA,-0.2970660146699269
2020-05-25,MA,93271,NA,447290,NA,681149,2132,9339,576,NA,NA,NA,NA,A,5/25/2020 10:00,2020-05-25T10:00:00Z,05/25 06:00,6416,9339,2020-05-25T10:00:00Z,681149,118983,NA,93271,6416,NA,NA,540561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,596,7592,540561,totalTestsViral,4566,540561,44,31,d4ad30e3564b7a7e14c041245fb7055991fd6dd8,0,0,0,0,0,NA,44,4566,596,888.4285714285714,888.4285714285714,79.14285714285714,623.7142857142857,NA,79.14285714285714,-0.27601862630966223,-0.27601862630966223,-0.26525198938992045,-0.17075023741690432,NA,-0.26525198938992045
2020-05-26,MA,93693,NA,451788,NA,696585,2108,9388,560,NA,NA,NA,NA,A,5/26/2020 10:00,2020-05-26T10:00:00Z,05/26 06:00,6473,9388,2020-05-26T10:00:00Z,696585,120525,NA,93693,6473,NA,NA,545481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,422,4498,545481,totalTestsViral,15436,545481,57,49,f6fbdeb84b83acfe0d92979343f56649f96dd0d2,0,0,0,0,0,NA,57,15436,422,824,824,76.42857142857143,607.7142857142857,NA,76.42857142857143,-0.3287559641568716,-0.3287559641568716,-0.3287327478042663,-0.16897831607735891,NA,-0.3287327478042663
2020-05-27,MA,94220,NA,457924,NA,710528,2106,9492,556,NA,NA,NA,NA,A,5/27/2020 10:00,2020-05-27T10:00:00Z,05/27 06:00,6547,9492,2020-05-27T10:00:00Z,710528,121749,NA,93693,6473,NA,NA,545481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,527,6136,552144,totalTestsViral,13943,552144,74,104,a589fb2f1cab1b9e391bad9d9ce4a86050e15127,0,0,0,0,0,NA,0,13943,0,750,674.7142857142857,68.71428571428571,590.7142857142857,NA,58.142857142857146,-0.3803847515637907,-0.44258232031157796,-0.3595206391478033,-0.17299999999999993,NA,-0.4580559254327564
2020-05-28,MA,94895,NA,467428,NA,723341,2112,9618,529,NA,NA,NA,78108,A,5/28/2020 10:00,2020-05-28T10:00:00Z,05/28 06:00,6640,9618,2020-05-28T10:00:00Z,723341,122913,NA,94895,6640,NA,NA,562323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,675,9504,562323,totalTestsViral,12813,562323,93,126,f7245240f6f110ebea1704873e8ac411e02fb73f,0,0,0,0,0,NA,167,12813,1202,687.2857142857143,687.2857142857143,70.28571428571429,573.8571428571429,NA,70.28571428571429,-0.39116679321690695,-0.39116679321690695,-0.2612612612612609,-0.17447595561035745,NA,-0.35770234986945115
2020-05-29,MA,95512,NA,476233,NA,736817,1991,9725,485,NA,NA,NA,78108,A,5/29/2020 16:00,2020-05-29T16:00:00Z,05/29 12:00,6718,9725,2020-05-29T16:00:00Z,736817,123935,NA,95512,6718,NA,NA,571745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,617,8805,571745,totalTestsViral,13476,571745,78,107,325cb1fa384bc8c22244310a0cd6ac7ae2cb0908,0,0,0,0,0,NA,78,13476,617,660.4285714285714,660.4285714285714,70,553.4285714285714,NA,70,-0.38095875736475626,-0.38095875736475626,-0.22955974842767268,-0.18356164383561624,NA,-0.22955974842767268
2020-05-30,MA,96301,NA,486218,NA,744372,1904,9789,453,NA,NA,NA,78108,A,5/30/2020 10:00,2020-05-30T10:00:00Z,05/30 06:00,6768,9789,2020-05-30T10:00:00Z,744372,124398,NA,96301,6768,NA,NA,582519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,789,9985,582519,totalTestsViral,7555,582519,50,64,b736e70859c7d1779056ef3879e8defb8cc9c216,0,0,0,0,0,NA,50,7555,789,662.7142857142857,662.7142857142857,66.28571428571429,531,NA,66.28571428571429,-0.3105959280725221,-0.3105959280725221,-0.22537562604340555,-0.19335937500000033,NA,-0.22537562604340555
2020-05-31,MA,96965,NA,495888,NA,749434,1824,9823,436,NA,NA,NA,78108,A,5/31/2020 10:00,2020-05-31T10:00:00Z,05/31 06:00,6846,9823,2020-05-31T10:00:00Z,749434,124696,NA,96965,6846,NA,NA,592853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,664,9670,592853,totalTestsViral,5062,592853,78,34,855dedfd2a6827c5040de9173e6e5a733b49201a,0,0,0,0,0,NA,78,5062,664,612.8571428571429,612.8571428571429,67.71428571428571,513.5714285714286,NA,67.71428571428571,-0.35633908477119247,-0.35633908477119247,-0.17565217391304333,-0.19466845878136174,NA,-0.17565217391304333
2020-06-01,MA,100805,NA,502628,NA,762326,1747,9952,404,NA,289,NA,78108,A,5/31/2020 10:00,2020-05-31T10:00:00Z,05/31 06:00,7035,9952,2020-05-31T10:00:00Z,762326,125632,NA,97291,6894,141,NA,599919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3840,6740,603433,totalTestsViral,12892,603433,189,129,0d3874d6d3658cc32470cb2d6335d51486dcd3f8,0,0,0,0,0,NA,48,12892,326,1076.2857142857142,574.2857142857143,88.42857142857143,489,NA,68.28571428571429,0.21144878597845285,-0.3535938253738542,0.11732851985559556,-0.21598717361429176,NA,-0.13718411552346543
2020-06-02,MA,101163,NA,508232,NA,775400,1657,10063,394,NA,269,NA,78108,A+,6/2/2020 10:00,2020-06-02T10:00:00Z,06/02 06:00,7085,10063,2020-06-02T10:00:00Z,775400,126513,NA,97539,6944,141,NA,605771,NA,NA,NA,46565,NA,NA,NA,NA,NA,NA,25,358,5604,609395,totalTestsViral,13074,609395,50,111,0b70cf1e41e44c95b8cd1a76967910d94d30d85f,0,0,0,0,0,NA,50,13074,248,1067.142857142857,549.4285714285714,87.42857142857143,465.2857142857143,NA,67.28571428571429,0.29507628294036037,-0.3332177531206659,0.1439252336448602,-0.23436765397273174,NA,-0.11962616822429883
2020-06-03,MA,101592,NA,516169,NA,788511,1684,10151,393,NA,263,NA,78108,A+,6/3/2020 10:00,2020-06-03T10:00:00Z,06/03 06:00,7152,10151,2020-06-03T10:00:00Z,788511,127383,NA,97964,7012,140,NA,614133,NA,NA,NA,47414,NA,NA,NA,NA,NA,NA,25,429,7937,617761,totalTestsViral,13111,617761,67,88,6b64b6c0d154ad8028cfcb5f8640fb69a12220fe,0,0,0,0,0,NA,68,13111,425,1053.142857142857,610.1428571428571,86.42857142857143,442,NA,77,0.404190476190476,-0.0957018843955112,0.2577962577962585,-0.25175332527206773,NA,0.32432432432432434
2020-06-04,MA,102063,NA,522872,NA,800535,1637,10238,401,NA,249,NA,84621,A+,6/4/2020 10:00,2020-06-04T10:00:00Z,06/04 06:00,7201,10238,2020-06-04T10:00:00Z,800535,128133,NA,98376,7062,139,NA,621248,NA,NA,NA,48436,NA,NA,NA,NA,NA,NA,25,471,6703,624935,totalTestsViral,12024,624935,49,87,5b64fff4ed01bfded8660092fc491e919755006c,0,0,0,0,0,NA,50,12024,412,1024,497.2857142857143,80.14285714285714,423.7142857142857,NA,60.285714285714285,0.4899189357721887,-0.27644980253585505,0.1402439024390243,-0.26163803833706756,NA,-0.14227642276422803
2020-06-05,MA,102557,NA,532212,NA,812059,1533,10303,350,NA,238,NA,84621,A+,6/5/2020 10:00,2020-06-05T10:00:00Z,06/05 06:00,7235,10303,2020-06-05T10:00:00Z,812059,128793,NA,98796,7097,138,NA,631008,NA,NA,NA,49556,NA,NA,NA,NA,NA,NA,25,494,9340,634769,totalTestsViral,11524,634769,34,65,9960ca761f3b17a00f93f045424fb4b365a15335,0,0,0,0,0,NA,35,11524,420,1006.4285714285714,469.14285714285717,73.85714285714286,404.42857142857144,NA,54.142857142857146,0.5239022279904821,-0.2896387627081983,0.05510204081632586,-0.2692307692307697,NA,-0.226530612244898
2020-06-06,MA,103132,NA,541507,NA,818324,1529,10369,359,NA,238,NA,84621,A+,6/6/2020 10:00,2020-06-06T10:00:00Z,06/06 06:00,7289,10369,2020-06-06T10:00:00Z,818324,129081,NA,99301,7152,137,NA,640808,NA,NA,NA,50575,NA,NA,NA,NA,NA,NA,25,575,9295,644639,totalTestsViral,6265,644639,54,66,8c01371aa4a958d773cb56172c7a953379942fe0,0,0,0,0,0,NA,55,6265,505,975.8571428571429,428.57142857142856,74.42857142857143,391,NA,54.857142857142854,0.4725156283681835,-0.35330890278077154,0.12284482758620685,-0.263653483992467,NA,-0.1724137931034483
2020-06-07,MA,103436,NA,549054,NA,823299,1442,10393,335,NA,221,NA,84621,A+,6/7/2020 10:00,2020-06-07T10:00:00Z,06/07 06:00,7316,10393,2020-06-07T10:00:00Z,823299,129333,NA,99562,7179,137,NA,648616,NA,NA,NA,51146,NA,NA,NA,NA,NA,NA,25,304,7547,652490,totalTestsViral,4975,652490,27,24,0f9275c7e7232e69d0e59f941909defd2b49c162,0,0,0,0,0,NA,27,4975,261,924.4285714285714,371,67.14285714285714,376.57142857142856,252.42857142857142,47.57142857142857,0.508391608391608,-0.39463869463869483,-0.008438818565401185,-0.26675938803894317,NA,-0.29746835443038
2020-06-08,MA,103626,NA,553643,NA,837245,1415,10425,322,NA,209,NA,84621,A+,6/8/2020 10:00,2020-06-08T10:00:00Z,06/08 06:00,7353,10425,2020-06-08T10:00:00Z,837245,130010,NA,99755,7217,136,NA,653398,NA,NA,NA,51404,NA,NA,NA,NA,NA,NA,25,190,4589,657269,totalTestsViral,13946,657269,37,32,82934ea0956c436f06cfbf8b57eda677bba1462f,0,0,0,0,0,NA,38,13946,193,403,352,45.42857142857143,364.85714285714283,241,46.142857142857146,-0.6255641093708522,-0.3870646766169157,-0.4862681744749596,-0.2538708735027756,NA,-0.32426778242677834
2020-06-09,MA,103889,NA,558103,NA,851600,1397,10507,315,NA,202,NA,84621,A+,6/9/2020 10:00,2020-06-09T10:00:00Z,06/09 06:00,7408,10507,2020-06-09T10:00:00Z,851600,130653,NA,99955,7255,153,NA,658058,NA,NA,NA,52144,NA,NA,NA,NA,NA,NA,25,263,4460,661992,totalTestsViral,14355,661992,55,82,9b2c6f47d8350161a5ee7f0b082bad9e2a477b01,0,0,0,0,0,NA,38,14355,200,389.42857142857144,345.14285714285717,46.142857142857146,353.57142857142856,231.42857142857142,44.42857142857143,-0.6350736278447121,-0.37181487259490376,-0.4722222222222221,-0.24009824992324225,NA,-0.3397027600849255
2020-06-10,MA,104156,NA,567934,NA,865036,1345,10582,319,NA,200,NA,84621,A+,6/10/2020 10:00,2020-06-10T10:00:00Z,06/10 06:00,7454,10582,2020-06-10T10:00:00Z,865036,131213,NA,100158,7300,154,NA,668092,NA,NA,NA,53040,NA,NA,NA,NA,NA,NA,25,267,9831,672090,totalTestsViral,13436,672090,46,75,689c74940b09905c4a6299de28e7eb7ee38c5e4f,0,0,0,0,0,NA,45,13436,203,366.2857142857143,313.42857142857144,43.142857142857146,343,222.42857142857142,41.142857142857146,-0.652197504069452,-0.48630297354249596,-0.5008264462809919,-0.22398190045248878,NA,-0.46567717996289437
2020-06-11,MA,104667,NA,578421,NA,878117,1260,10654,296,NA,181,NA,88725,A+,6/11/2020 10:00,2020-06-11T10:00:00Z,06/11 06:00,7492,10654,2020-06-11T10:00:00Z,878117,131718,NA,100504,7337,155,NA,678925,NA,NA,NA,54574,NA,NA,NA,NA,NA,NA,25,511,10487,683088,totalTestsViral,13081,683088,38,72,c3a89076bb3dd8cba5e0ae380eaeacc36a3a0fd6,0,0,0,0,0,NA,37,13081,346,372,304,41.57142857142857,328,212.71428571428572,39.285714285714285,-0.6367187500000001,-0.38868141338695794,-0.4812834224598932,-0.22589345920431503,NA,-0.34834123222748836
2020-06-12,MA,105059,NA,588300,NA,891121,1143,10726,276,NA,170,NA,88725,A+,6/12/2020 10:00,2020-06-12T10:00:00Z,06/12 06:00,7538,10726,2020-06-12T10:00:00Z,891121,132202,NA,100811,7382,156,NA,689111,NA,NA,NA,55784,NA,NA,NA,NA,NA,NA,25,392,9879,693359,totalTestsViral,13004,693359,46,72,63f6eabc9b8c49744e7f08e0593d6227b5a1c13f,0,0,0,0,0,NA,45,13004,307,357.42857142857144,287.85714285714283,43.285714285714285,317.42857142857144,203,40.714285714285715,-0.6448545067423702,-0.38641900121802686,-0.4139264990328819,-0.21511833274461278,NA,-0.2480211081794197
